e,n,d
809.7252262234981,463.8322284611411,4101
810.6599229208384,464.3718727991142,4102
811.5955828448829,464.91207325313934,4103
812.532207600512,465.45283074978926,4104
813.4697987978335,465.9941462186549,4105
814.4083580522083,466.5360205923602,4106
815.3478869842698,467.07845480657284,4107
816.288387219954,467.6214498000221,4108
817.2298603905189,468.16500651450997,4109
818.1723081325714,468.7091258949265,4110
819.1157320880908,469.2538088892635,4111
820.0601339044524,469.7990564486283,4112
821.0055152344546,470.3448695272589,4113
821.9518777363436,470.8912490825389,4114
822.8992230738359,471.4381960750099,4115
823.8475529161466,471.98571146838856,4116
824.7968689380116,472.5337962295783,4117
825.7471728197182,473.0824513286881,4118
826.6984662471237,473.63167773904263,4119
827.6507509116874,474.18147643720073,4120
828.6040285104954,474.7318484029701,4121
829.5583007462831,475.28279461942,4122
830.5135693274659,475.83431607289873,4123
831.4698359681622,476.3864137530476,4124
832.427102388224,476.93908865281776,4125
833.3853703132595,477.49234176848427,4126
834.3446414746624,478.04617409966187,4127
835.30491760964,478.600586649322,4128
836.2662004612364,479.15558042380604,4129
837.2284917783649,479.71115643284384,4130
838.1917933158325,480.26731568956785,4131
839.1561068343683,480.82405921052987,4132
840.1214341006532,481.38138801571773,4133
841.0877768873431,481.93930312856907,4134
842.055136973105,482.4978055759919,4135
843.0235161426368,483.05689638837623,4136
843.9929161867034,483.6165765996148,4137
844.9633389021618,484.1768472471177,4138
845.9347860919887,484.737709371828,4139
846.9072595653148,485.2991640182419,4140
847.8807611374481,485.8612122344221,4141
848.855292629907,486.42385507201686,4142
849.8308558704514,486.9870935862777,4143
850.8074526931073,487.55092883607415,4144
851.7850849382038,488.1153618839147,4145
852.7637544523965,488.6803937959604,4146
853.7434630887032,489.24602564204554,4147
854.7242127065313,489.8122584956934,4148
855.7060051717116,490.3790934341358,4149
856.6888423565265,490.9465315383295,4150
857.6727261397418,491.5145738929741,4151
858.6576584066408,492.0832215865323,4152
859.6436410490514,492.6524757112454,4153
860.6306759653826,493.222337363154,4154
861.6187650606533,493.7928076421153,4155
862.6079102465259,494.36388765182147,4156
863.5981134413381,494.9355784998194,4157
864.5893765701354,495.5078812975282,4158
865.5817015647059,496.0807971602598,4159
866.5750903636113,496.6543272072372,4160
867.5695449122192,497.22847256161253,4161
868.5650671627411,497.8032343504892,4162
869.5616590742594,498.37861370493755,4163
870.5593226127692,498.95461176001896,4164
871.5580597512042,499.53122965480077,4165
872.5578724694776,500.1084685323801,4166
873.5587627545139,500.68632953990164,4167
874.5607326002831,501.2648138285781,4168
875.5637840078377,501.8439225537112,4169
876.5679189853445,502.4236568747098,4170
877.5731395481249,503.004017955114,4171
878.5794477186874,503.5850069626128,4172
879.5868455267623,504.166625069065,4173
880.5953350093428,504.74887345052235,4174
881.6049182107153,505.3317532872477,4175
882.6155971824998,505.9152657637377,4176
883.6273739836885,506.49941206874513,4177
884.6402506806756,507.0841933952968,4178
885.6542293473038,507.6696109407192,4179
886.6693120648947,508.2556659066574,4180
887.6855009222912,508.8423594990985,4181
888.7027980158923,509.4296929283921,4182
889.7212054496936,510.0176674092739,4183
890.7407253353252,510.60628416088724,4184
891.76135979209,511.1955444068051,4185
892.7831109470051,511.7854493750546,4186
893.8059809348359,512.3760002981361,4187
894.8299718981426,512.9671984130503,4188
895.8550859873156,513.5590449613187,4189
896.8813253606146,514.1515411890059,4190
897.9086921842143,514.7446883467467,4191
898.9371886322392,515.3384876897649,4192
899.9668168868081,515.9329404779007,4193
900.9975791380757,516.5280479756332,4194
902.0294775842697,517.1238114521025,4195
903.0625144317389,517.7202321811376,4196
904.0966918949887,518.3173114412764,4197
905.1320121967299,518.9150505157944,4198
906.1684775679149,519.5134506927254,4199
907.2060902477868,520.1125132648896,4200
908.2448524839186,520.7122395299164,4201
909.2847665322548,521.3126307902687,4202
910.3258346571624,521.9136883532722,4203
911.3680591314674,522.5154135311358,4204
912.4114422365029,523.1178076409807,4205
913.4559862621551,523.7208720048656,4206
914.5016935069033,524.3246079498107,4207
915.548566277871,524.9290168078269,4208
916.5966068908663,525.534099915939,4209
917.6458176704322,526.139858616215,4210
918.6962009498891,526.7462942557903,4211
919.7477590713839,527.3534081868967,4212
920.8004943859364,527.961201766888,4213
921.8544092534842,528.5696763582674,4214
922.9095060429346,529.1788333287166,4215
923.9657871322074,529.78867405112,4216
925.0232549082865,530.3991999035959,4217
926.0819117672681,531.0104122695233,4218
927.1417601144066,531.6223125375684,4219
928.2028023641683,532.2349021017162,4220
929.265040940276,532.8481823612959,4221
930.3284782757629,533.462154721012,4222
931.3931168130226,534.0768205909728,4223
932.4589590038543,534.6921813867174,4224
933.5260073095209,535.3082385292486,4225
934.5942642007957,535.9249934450598,4226
935.6637321580158,536.5424475661665,4227
936.7344136711318,537.1606023301339,4228
937.8063112397643,537.7794591801107,4229
938.8794273732533,538.3990195648566,4230
939.9537645907104,539.0192849387734,4231
941.0293254210769,539.6402567619375,4232
942.1061124031714,540.2619365001285,4233
943.1841280857501,540.884325624863,4234
944.2633750275579,541.5074256134246,4235
945.3438557973818,542.131237948895,4236
946.4255729741118,542.7557641201885,4237
947.5085291467906,543.3810056220811,4238
948.592726914674,544.0069639552456,4239
949.6781688872868,544.633640626283,4240
950.7648576844759,545.2610371477542,4241
951.8527959364745,545.8891550382164,4242
952.9419862839524,546.5179958222525,4243
954.0324313780811,547.1475610305084,4244
955.1241338805875,547.7778521997241,4245
956.2170964638146,548.4088708727688,4246
957.3113218107824,549.0406185986761,4247
958.4068126152445,549.6730969326767,4248
959.5035715817525,550.3063074362351,4249
960.6016014257125,550.9402516770831,4250
961.7009048734508,551.574931229257,4251
962.8014846622717,552.2103476731311,4252
963.9033435405214,552.8465025954549,4253
965.0064842676511,553.4833975893894,4254
966.1109096142776,554.1210342545418,4255
967.2166223622504,554.7594141970045,4256
968.3236253047137,555.398539029391,4257
969.4319212461694,556.0384103708723,4258
970.5415130025445,556.679029847215,4259
971.6524034012547,557.3203990908194,4260
972.764595281273,557.9625197407579,4261
973.8780914931914,558.6053934428114,4262
974.9928948992916,559.2490218495095,4263
976.1090083736134,559.8934066201705,4264
977.2264348020163,560.5385494209369,4265
978.3451770822558,561.1844519248189,4266
979.4652381240451,561.8311158117309,4267
980.5866208491299,562.4785427685339,4268
981.7093281913563,563.1267344890754,4269
982.8333630967401,563.7756926742284,4270
983.958728523539,564.4254190319343,4271
985.0854274423243,565.0759152772437,4272
986.213462836052,565.7271831323571,4273
987.3428377001368,566.3792243266683,4274
988.473555042523,567.032040596805,4275
989.6056178837617,567.6856336866732,4276
990.7390292570799,568.3400053474974,4277
991.8737922084619,568.9951573378676,4278
993.0099097967171,569.6510914237783,4279
994.1473850935631,570.3078093786763,4280
995.2862211836983,570.965312983503,4281
996.4264211648787,571.6236040267387,4282
997.5679881479984,572.2826843044487,4283
998.710925257165,572.942555620327,4284
999.85523562978,573.6032197857432,4285
1001.0009224166198,574.2646786197885,4286
1002.1479887819112,574.9269339493197,4287
1003.296437903418,575.5899876090095,4288
1004.446272972518,576.25384144139,4289
1005.5974971942867,576.918497296902,4290
1006.7501137875803,577.5839570339425,4291
1007.9041259851177,578.2502225189123,4292
1009.0595370335681,578.9172956262657,4293
1010.2163501936293,579.5851782385572,4294
1011.3745687401188,580.2538722464926,4295
1012.534195962056,580.9233795489776,4296
1013.6952351627519,581.5937020531688,4297
1014.8576896598954,582.264841674524,4298
1016.0215627856375,582.9368003368504,4299
1017.1868578866871,583.6095799723607,4300
1018.3535783243941,584.2831825217199,4301
1019.5217274748435,584.9576099341008,4302
1020.6913087289445,585.6328641672344,4303
1021.8623254925213,586.3089471874633,4304
1023.034781186408,586.9858609697959,4305
1024.2086792465388,587.6636074979582,4306
1025.3840231240442,588.3421887644503,4307
1026.5608162853428,589.0216067705984,4308
1027.7390622122393,589.7018635266126,4309
1028.9187644020208,590.3829610516402,4310
1030.099926367549,591.064901373822,4311
1031.2825516373643,591.74768653035,4312
1032.4666437557783,592.431318567522,4313
1033.6522062829772,593.1157995408008,4314
1034.8392427951208,593.8011315148716,4315
1036.0277568844417,594.4873165636991,4316
1037.2177521593485,595.1743567705871,4317
1038.4092322445272,595.8622542282374,4318
1039.6022007810475,596.5510110388103,4319
1040.796661426463,597.2406293139838,4320
1041.9926178549165,597.9311111750131,4321
1043.1900737572507,598.6224587527953,4322
1044.389032841108,599.3146741879264,4323
1045.5894988310451,600.0077596307682,4324
1046.7914754686353,600.7017172415068,4325
1047.9949665125828,601.3965491902187,4326
1049.1999757388305,602.0922576569334,4327
1050.4065069406704,602.7888448316967,4328
1051.6145639288602,603.486312914638,4329
1052.82415053173,604.1846641160323,4330
1054.035270595303,604.8839006563694,4331
1055.247927983406,605.5840247664183,4332
1056.462126577785,606.2850386872935,4333
1057.6778702782278,606.9869446705255,4334
1058.8951630026754,607.6897449781261,4335
1060.114008687345,608.3934418826584,4336
1061.3344112868472,609.098037667305,4337
1062.55637477431,609.8035346259393,4338
1063.7799031414993,610.5099350631957,4339
1065.0050003989415,611.2172412945392,4340
1066.2316705760486,611.9254556463392,4341
1067.4599177212417,612.634580455939,4342
1068.68974590208,613.3446180717322,4343
1069.9211592053862,614.0555708532332,4344
1071.1541617373737,614.7674411711523,4345
1072.3887576237812,615.4802314074724,4346
1073.624951009996,616.1939439555202,4347
1074.8627460611926,616.9085812200469,4348
1076.1021469624623,617.6241456173022,4349
1077.3431579189457,618.3406395751118,4350
1078.5857831559724,619.058065532957,4351
1079.8300269191939,619.7764259420516,4352
1081.075893474723,620.4957232654234,4353
1082.3233871092702,621.2159599779919,4354
1083.5725121302878,621.9371385666515,4355
1084.8232728661085,622.6592615303523,4356
1086.075673666086,623.3823313801805,4357
1087.329718900744,624.1063506394452,4358
1088.5854129619165,624.8313218437582,4359
1089.8427602628967,625.5572475411212,4360
1091.101765238584,626.2841302920103,4361
1092.3624323456327,627.0119726694613,4362
1093.624766062602,627.7407772591571,4363
1094.8887708901077,628.4705466595145,4364
1096.1544513509773,629.2012834817747,4365
1097.421811990401,629.9329903500894,4366
1098.6908573760888,630.6656699016125,4367
1099.9615920984295,631.399324786591,4368
1101.2340207706452,632.133957668455,4369
1102.5081480289562,632.8695712239122,4370
1103.7839785327365,633.6061681430386,4371
1105.0615169646835,634.3437511293753,4372
1106.3407680309776,635.0823229000215,4373
1107.6217364614488,635.8218861857301,4374
1108.9044270097452,636.562443731006,4375
1110.1888444535016,637.3039982942021,4376
1111.4749935945085,638.046552647618,4377
1112.7628792588882,638.7901095776006,4378
1114.0525062972624,639.534671884642,4379
1115.3438795849333,640.2802423834833,4380
1116.6370040220554,641.026823903214,4381
1117.931884533818,641.7744192873773,4382
1119.2285260706237,642.5230313940738,4383
1120.5269336082692,643.2726630960641,4384
1121.8271121481307,644.0233172808782,4385
1123.1290667173475,644.7749968509198,4386
1124.43280236901,645.5277047235755,4387
1125.7383241823477,646.2814438313234,4388
1127.045637262921,647.0362171218433,4389
1128.354746742812,647.7920275581274,4390
1129.6656577808183,648.5488781185921,4391
1130.9783755626515,649.3067717971926,4392
1132.2929053011308,650.0657116035343,4393
1133.6092522363867,650.8257005629907,4394
1134.9274216360611,651.5867417168195,4395
1136.247418795509,652.3488381222777,4396
1137.5692490380081,653.1119928527437,4397
1138.8929177149605,653.8762089978337,4398
1140.218430206108,654.6414896635254,4399
1141.545791919738,655.4078379722772,4400
1142.8750082929016,656.1752570631545,4401
1144.2060847916273,656.9437500919524,4402
1145.539026911137,657.7133202313207,4403
1146.8738401760675,658.4839706708921,4404
1148.2105301406923,659.2557046174096,4405
1149.5491023891452,660.028525294856,4406
1150.889562535647,660.8024359445852,4407
1152.2319162247313,661.5774398254516,4408
1153.5761691314806,662.353540213947,4409
1154.9223269617528,663.1307404043314,4410
1156.2703954524206,663.909043708771,4411
1157.6203803716098,664.6884534574763,4412
1158.9722875189332,665.468972998836,4413
1160.3261227257415,666.2506056995629,4414
1161.681891855358,667.0333549448295,4415
1163.0396008033374,667.8172241384166,4416
1164.3992554977037,668.6022167028508,4417
1165.7608618992112,669.3883360795559,4418
1167.1244260015935,670.175585728996,4419
1168.4899538318223,670.9639691308253,4420
1169.8574514503707,671.7534897840396,4421
1171.2269249514686,672.5441512071243,4422
1172.598380463373,673.3359569382102,4423
1173.9718241486362,674.1289105352287,4424
1175.3472622043712,674.9230155760642,4425
1176.7247008625295,675.7182756587151,4426
1178.1041463901756,676.5146944014525,4427
1179.4856050897658,677.3122754429806,4428
1180.8690832994296,678.1110224425996,4429
1182.2545873932545,678.9109390803696,4430
1183.6421237815741,679.7120290572775,4431
1185.0316989112562,680.5142960954033,4432
1186.4233192660013,681.3177439380921,4433
1187.8169913666322,682.1223763501213,4434
1189.2127217714005,682.9281971178776,4435
1190.6105170762853,683.7352100495302,4436
1192.0103839152987,684.5434189752057,4437
1193.4123289607974,685.3528277471695,4438
1194.8163589237927,686.1634402400039,4439
1196.2224805542694,686.9752603507922,4440
1197.6307006415018,687.7882919993017,4441
1199.0410260143751,688.6025391281688,4442
1200.4534635417158,689.4180057030899,4443
1201.8680201326154,690.2346957130083,4444
1203.2847027367682,691.0526131703091,4445
1204.7035183448047,691.871762111012,4446
1206.1244739886301,692.6921465949664,4447
1207.5475767417738,693.5137707060532,4448
1208.9728337197284,694.3366385523807,4449
1210.4002520803072,695.1607542664909,4450
1211.8298390239952,695.9861220055627,4451
1213.2616017943114,696.8127459516197,4452
1214.6955476781682,697.6406303117388,4453
1216.131684006237,698.4697793182618,4454
1217.5700181533234,699.3001972290099,4455
1219.0105575387347,700.1318883274984,4456
1220.4533096266664,700.9648569231581,4457
1221.8982819265805,701.7991073515541,4458
1223.3454819935907,702.6346439746092,4459
1224.7949174288588,703.4714711808309,4460
1226.2465958799846,704.3095933855385,4461
1227.7005250414124,705.149015031096,4462
1229.1567126548293,705.9897405871434,4463
1230.6151665095772,706.8317745508336,4464
1232.0758944430672,707.675121447073,4465
1233.5389043411951,708.5197858287595,4466
1235.0042041387667,709.3657722770295,4467
1236.4718018199228,710.213085401503,4468
1237.9417054185747,711.0617298405343,4469
1239.4139230188416,711.9117102614655,4470
1240.8884627554862,712.7630313608778,4471
1242.3653328143744,713.6156978648557,4472
1243.844541432914,714.4697145292425,4473
1245.3260969005248,715.3250861399098,4474
1246.8100075590924,716.1818175130201,4475
1248.29628180344,717.0399134952994,4476
1249.7849280818043,717.899378964312,4477
1251.275954896309,718.7602188287334,4478
1252.769370803456,719.6224380286343,4479
1254.2651844146083,720.4860415357596,4480
1255.7634043964938,721.3510343538184,4481
1257.2640394717025,722.2174215187722,4482
1257.2640394717025,722.2174215187722,4483
1258.7640500753757,723.0834481469558,4484
1260.2640606790492,723.9494747751393,4485
1261.7640712827224,724.8155014033229,4486
1263.2640818863956,725.6815280315064,4487
1264.7640924900688,726.5475546596899,4488
1266.264103093742,727.4135812878735,4489
1267.7641136974153,728.279607916057,4490
1269.2641243010885,729.1456345442405,4491
1270.7641349047617,730.011661172424,4492
1272.264145508435,730.8776878006076,4493
1273.7641561121084,731.7437144287911,4494
1275.2641667157816,732.6097410569747,4495
1276.7641773194548,733.4757676851583,4496
1278.264187923128,734.3417943133418,4497
1279.7641985268012,735.2078209415254,4498
1281.2642091304747,736.073847569709,4499
1282.764219734148,736.9398741978924,4500
1284.2642303378211,737.805900826076,4501
1285.7642409414943,738.6719274542595,4502
1287.2642515451678,739.5379540824431,4503
1288.7642621488408,740.4039807106266,4504
1290.264272752514,741.27000733881,4505
1291.7642833561872,742.1360339669936,4506
1293.2642939598607,743.0020605951772,4507
1294.7643045635339,743.8680872233607,4508
1296.264315167207,744.7341138515443,4509
1297.7643257708803,745.6001404797279,4510
1299.2643363745535,746.4661671079114,4511
1300.764346978227,747.332193736095,4512
1302.2643575819002,748.1982203642785,4513
1303.7643681855734,749.064246992462,4514
1305.2643787892466,749.9302736206456,4515
1306.7643893929198,750.7963002488292,4516
1308.264399996593,751.6623268770126,4517
1309.7644106002663,752.5283535051962,4518
1311.2644212039395,753.3943801333797,4519
1312.7644318076127,754.2604067615632,4520
1314.2644424112862,755.1264333897468,4521
1315.7644530149594,755.9924600179304,4522
1317.2644636186326,756.8584866461139,4523
1318.7644742223058,757.7245132742975,4524
1320.2644848259793,758.590539902481,4525
1321.7644954296525,759.4565665306645,4526
1323.2645060333257,760.3225931588481,4527
1324.764516636999,761.1886197870317,4528
1326.2645272406721,762.0546464152152,4529
1327.7645378443453,762.9206730433987,4530
1329.2645484480186,763.7866996715823,4531
1330.7645590516918,764.6527262997657,4532
1332.264569655365,765.5187529279493,4533
1333.7645802590384,766.3847795561329,4534
1335.2645908627117,767.2508061843164,4535
1336.7646014663849,768.1168328125,4536
1338.264612070058,768.9828594406836,4537
1339.7646226737313,769.848886068867,4538
1341.2646332774048,770.7149126970506,4539
1342.764643881078,771.5809393252342,4540
1344.2646544847512,772.4469659534177,4541
1345.7646650884244,773.3129925816013,4542
1347.2646756920976,774.1790192097848,4543
1348.7646862957708,775.0450458379682,4544
1350.264696899444,775.9110724661518,4545
1351.7647075031173,776.7770990943354,4546
1353.2647181067907,777.6431257225189,4547
1354.764728710464,778.5091523507025,4548
1356.2647393141372,779.3751789788861,4549
1357.7647499178104,780.2412056070696,4550
1359.2647605214836,781.1072322352532,4551
1360.764771125157,781.9732588634367,4552
1362.2647817288303,782.8392854916202,4553
1363.7647923325035,783.7053121198038,4554
1365.2648029361767,784.5713387479873,4555
1366.76481353985,785.4373653761708,4556
1368.2648241435231,786.3033920043544,4557
1369.7648347471963,787.1694186325378,4558
1371.2648453508696,788.0354452607214,4559
1372.7648559545428,788.901471888905,4560
1374.2648665582162,789.7674985170885,4561
1375.7648771618894,790.6335251452721,4562
1377.2648877655627,791.4995517734557,4563
1378.7648983692359,792.3655784016391,4564
1380.264908972909,793.2316050298227,4565
1381.7649195765825,794.0976316580063,4566
1383.2649301802558,794.9636582861898,4567
1384.764940783929,795.8296849143734,4568
1386.264951387602,796.6957115425569,4569
1387.7649619912756,797.5617381707405,4570
1389.2649725949486,798.4277647989239,4571
1390.7649831986218,799.2937914271075,4572
1392.264993802295,800.159818055291,4573
1393.7650044059685,801.0258446834746,4574
1395.2650150096417,801.8918713116582,4575
1396.765025613315,802.7578979398417,4576
1398.2650362169882,803.6239245680252,4577
1399.7650468206614,804.4899511962088,4578
1401.2650574243348,805.3559778243923,4579
1402.765068028008,806.2220044525759,4580
1404.2650786316813,807.0880310807595,4581
1405.7650892353543,807.9540577089429,4582
1407.2650998390277,808.8200843371266,4583
1408.765110442701,809.68611096531,4584
1410.2651210463741,810.5521375934935,4585
1411.7651316500474,811.4181642216771,4586
1413.2651422537206,812.2841908498607,4587
1414.765152857394,813.1502174780442,4588
1416.2651634610672,814.0162441062278,4589
1417.7651740647404,814.8822707344113,4590
1419.2651846684137,815.7482973625948,4591
1420.765195272087,816.6143239907784,4592
1422.2652058757603,817.480350618962,4593
1423.7652164794335,818.3463772471455,4594
1425.2652270831068,819.2124038753291,4595
1426.76523768678,820.0784305035127,4596
1428.2652482904532,820.944457131696,4597
1429.7652588941264,821.8104837598796,4598
1431.2652694977996,822.6765103880632,4599
1432.7652801014729,823.5425370162467,4600
1434.2652907051463,824.4085636444303,4601
1435.7653013088195,825.2745902726139,4602
1437.2653119124927,826.1406169007973,4603
1438.765322516166,827.0066435289809,4604
1440.2653331198392,827.8726701571644,4605
1441.7653437235126,828.738696785348,4606
1443.2653543271858,829.6047234135316,4607
1444.765364930859,830.4707500417151,4608
1446.2653755345323,831.3367766698987,4609
1447.7653861382055,832.2028032980821,4610
1449.2653967418787,833.0688299262656,4611
1450.765407345552,833.9348565544492,4612
1452.2654179492251,834.8008831826328,4613
1453.7654285528986,835.6669098108163,4614
1455.2654391565718,836.5329364389999,4615
1456.765449760245,837.3989630671834,4616
1458.2654603639182,838.2649896953669,4617
1459.7654709675915,839.1310163235505,4618
1461.265481571265,839.9970429517341,4619
1462.7654921749381,840.8630695799176,4620
1464.2655027786113,841.7290962081012,4621
1465.7655133822846,842.5951228362848,4622
1467.2655239859578,843.4611494644681,4623
1468.765534589631,844.3271760926517,4624
1470.2655451933042,845.1932027208353,4625
1471.7655557969774,846.0592293490188,4626
1473.2655664006506,846.9252559772024,4627
1474.765577004324,847.791282605386,4628
1476.2655876079973,848.6573092335694,4629
1477.7655982116705,849.523335861753,4630
1479.2656088153437,850.3893624899366,4631
1480.765619419017,851.2553891181201,4632
1482.2656300226904,852.1214157463037,4633
1483.7656406263636,852.9874423744873,4634
1485.2656512300368,853.8534690026707,4635
1486.7656618337098,854.7194956308542,4636
1488.2656724373835,855.5855222590379,4637
1489.7656830410565,856.4515488872213,4638
1491.2656936447297,857.3175755154049,4639
1492.765704248403,858.1836021435885,4640
1494.2657148520764,859.049628771772,4641
1495.7657254557496,859.9156553999555,4642
1497.2657360594228,860.7816820281391,4643
1498.765746663096,861.6477086563226,4644
1500.2657572667692,862.5137352845062,4645
1501.7657678704427,863.3797619126898,4646
1503.265778474116,864.2457885408733,4647
1504.7657890777891,865.1118151690569,4648
1506.265799681462,865.9778417972403,4649
1507.7658102851356,866.8438684254239,4650
1509.2658208888088,867.7098950536074,4651
1510.765831492482,868.575921681791,4652
1512.2658420961552,869.4419483099745,4653
1513.7658526998284,870.307974938158,4654
1515.2658633035019,871.1740015663416,4655
1516.765873907175,872.0400281945251,4656
1518.2658845108483,872.9060548227087,4657
1519.7658951145215,873.7720814508922,4658
1521.265905718195,874.6381080790758,4659
1522.7659163218682,875.5041347072594,4660
1524.2659269255414,876.3701613354428,4661
1525.7659375292144,877.2361879636263,4662
1527.2659481328878,878.10221459181,4663
1528.765958736561,878.9682412199934,4664
1530.2659693402343,879.834267848177,4665
1531.7659799439075,880.7002944763606,4666
1533.2659905475807,881.566321104544,4667
1534.7660011512542,882.4323477327276,4668
1536.2660117549274,883.2983743609112,4669
1537.7660223586006,884.1644009890947,4670
1539.2660329622738,885.0304276172783,4671
1540.766043565947,885.8964542454619,4672
1542.2660541696205,886.7624808736454,4673
1543.7660647732937,887.628507501829,4674
1545.2660753769667,888.4945341300124,4675
1546.7660859806401,889.360560758196,4676
1548.2660965843133,890.2265873863795,4677
1549.7661071879866,891.0926140145631,4678
1551.2661177916598,891.9586406427466,4679
1552.766128395333,892.8246672709301,4680
1554.2661389990064,893.6906938991137,4681
1555.7661496026797,894.5567205272972,4682
1557.2661602063529,895.4227471554808,4683
1558.766170810026,896.2887737836644,4684
1560.2661814136993,897.1548004118479,4685
1561.7661920173728,898.0208270400315,4686
1563.266202621046,898.886853668215,4687
1564.766213224719,899.7528802963984,4688
1566.2662238283924,900.6189069245821,4689
1567.7662344320656,901.4849335527656,4690
1569.2662450357388,902.3509601809491,4691
1570.766255639412,903.2169868091327,4692
1572.2662662430853,904.0830134373163,4693
1573.7662768467585,904.9490400654997,4694
1575.266287450432,905.8150666936833,4695
1576.7662980541052,906.6810933218669,4696
1578.2663086577784,907.5471199500504,4697
1579.7663192614516,908.413146578234,4698
1581.2663298651248,909.2791732064176,4699
1582.7663404687983,910.145199834601,4700
1584.2663510724713,911.0112264627845,4701
1585.7663616761447,911.8772530909682,4702
1587.2663722798177,912.7432797191516,4703
1588.7663828834914,913.6093063473353,4704
1590.2663934871644,914.4753329755188,4705
1591.7664040908376,915.3413596037022,4706
1593.2664146945108,916.2073862318858,4707
1594.7664252981842,917.0734128600693,4708
1596.2664359018574,917.9394394882529,4709
1597.7664465055307,918.8054661164365,4710
1599.2664571092039,919.67149274462,4711
1600.766467712877,920.5375193728036,4712
1602.2664783165505,921.4035460009871,4713
1603.7664889202238,922.2695726291706,4714
1605.266499523897,923.1355992573542,4715
1606.76651012757,924.0016258855377,4716
1608.2665207312434,924.8676525137213,4717
1609.7665313349166,925.7336791419048,4718
1611.2665419385899,926.5997057700883,4719
1612.766552542263,927.4657323982718,4720
1614.2665631459363,928.3317590264554,4721
1615.7665737496097,929.197785654639,4722
1617.266584353283,930.0638122828225,4723
1618.7665949569562,930.9298389110061,4724
1620.2666055606294,931.7958655391897,4725
1621.7666161643028,932.6618921673731,4726
1623.266626767976,933.5279187955567,4727
1624.7666373716493,934.3939454237403,4728
1626.2666479753223,935.2599720519237,4729
1627.7666585789957,936.1259986801074,4730
1629.266669182669,936.9920253082909,4731
1630.7666797863421,937.8580519364743,4732
1632.2666903900154,938.7240785646579,4733
1633.7667009936886,939.5901051928415,4734
1635.266711597362,940.456131821025,4735
1636.7667222010352,941.3221584492086,4736
1638.2667328047085,942.1881850773922,4737
1639.7667434083817,943.0542117055757,4738
1641.266754012055,943.9202383337592,4739
1642.7667646157283,944.7862649619428,4740
1644.2667752194016,945.6522915901263,4741
1645.7667858230745,946.5183182183098,4742
1647.266796426748,947.3843448464935,4743
1648.7668070304212,948.2503714746769,4744
1650.2668176340944,949.1163981028604,4745
1651.7668282377676,949.982424731044,4746
1653.2668388414409,950.8484513592275,4747
1654.7668494451143,951.7144779874111,4748
1656.2668600487875,952.5805046155947,4749
1657.7668706524607,953.4465312437782,4750
1659.266881256134,954.3125578719618,4751
1660.7668918598072,955.1785845001453,4752
1662.2669024634806,956.0446111283288,4753
1663.7669130671538,956.9106377565124,4754
1665.2669236708268,957.7766643846959,4755
1666.7669342745003,958.6426910128795,4756
1668.2669448781735,959.508717641063,4757
1669.7669554818467,960.3747442692464,4758
1671.26696608552,961.24077089743,4759
1672.7669766891931,962.1067975256136,4760
1674.2669872928664,962.9728241537971,4761
1675.7669978965398,963.8388507819807,4762
1677.267008500213,964.7048774101643,4763
1678.7670191038862,965.5709040383477,4764
1680.2670297075595,966.4369306665313,4765
1681.7670403112327,967.3029572947149,4766
1683.2670509149061,968.1689839228984,4767
1684.767061518579,969.0350105510819,4768
1686.2670721222526,969.9010371792656,4769
1687.7670827259255,970.767063807449,4770
1689.267093329599,971.6330904356325,4771
1690.7671039332722,972.4991170638161,4772
1692.2671145369454,973.3651436919996,4773
1693.7671251406186,974.2311703201832,4774
1695.267135744292,975.0971969483668,4775
1696.7671463479653,975.9632235765503,4776
1698.2671569516385,976.8292502047339,4777
1699.7671675553117,977.6952768329174,4778
1701.267178158985,978.5613034611008,4779
1702.7671887626584,979.4273300892845,4780
1704.2671993663314,980.293356717468,4781
1705.7672099700048,981.1593833456516,4782
1707.2672205736778,982.025409973835,4783
1708.7672311773513,982.8914366020188,4784
1710.2672417810245,983.7574632302021,4785
1711.7672523846977,984.6234898583857,4786
1713.267262988371,985.4895164865693,4787
1714.7672735920441,986.3555431147528,4788
1716.2672841957176,987.2215697429364,4789
1717.7672947993908,988.08759637112,4790
1719.267305403064,988.9536229993034,4791
1720.7673160067372,989.819649627487,4792
1722.2673266104107,990.6856762556706,4793
1723.7673372140837,991.551702883854,4794
1725.2673478177571,992.4177295120377,4795
1726.7673584214301,993.2837561402212,4796
1728.2673690251036,994.1497827684047,4797
1729.7673796287768,995.0158093965882,4798
1731.26739023245,995.8818360247718,4799
1732.7674008361232,996.7478626529553,4800
1734.2674114397964,997.6138892811389,4801
1735.7674220434699,998.4799159093225,4802
1737.267432647143,999.345942537506,4803
1738.7674432508163,1000.2119691656895,4804
1740.2674538544895,1001.0779957938731,4805
1741.7674644581627,1001.9440224220566,4806
1743.267475061836,1002.8100490502401,4807
1744.7674856655094,1003.6760756784238,4808
1746.2674962691824,1004.5421023066071,4809
1747.7675068728558,1005.4081289347909,4810
1749.267517476529,1006.2741555629742,4811
1750.7675280802025,1007.1401821911579,4812
1752.2675386838755,1008.0062088193414,4813
1753.7675492875487,1008.8722354475249,4814
1755.2675598912222,1009.7382620757085,4815
1756.7675704948954,1010.604288703892,4816
1758.2675810985686,1011.4703153320755,4817
1759.7675917022418,1012.3363419602591,4818
