e,n,d
18.32451674249952,6.79464874011961,3274
18.367311403565274,6.819356109478383,3275
18.41040924676353,6.84423852013306,3276
18.45381028790235,6.86929598121038,3277
18.497514542901264,6.894528501901431,3278
18.541522027793203,6.919936091462784,3279
18.58583275872296,6.945518759215581,3280
18.63044675194717,6.971276514545543,3281
18.67536402383588,6.997209366903869,3282
18.720584590871383,7.0233173258065635,3283
18.766108469647826,7.049600400834202,3284
18.81193567687276,7.076058601632845,3285
18.858066229365207,7.1026919379128985,3286
18.904500144058773,7.129500419450935,3287
18.951237437996955,7.156484056086962,3288
18.998278128338242,7.183642857727382,3289
19.045622232352173,7.210976834342716,3290
19.093269767422118,7.238485995969196,3291
19.141220751044067,7.266170352708079,3292
19.189475200825857,7.294029914725203,3293
19.238033134489545,7.322064692252338,3294
19.28689456986823,7.350274695585375,3295
19.336059524910024,7.378659935086597,3296
19.385528017674872,7.407220421182864,3297
19.43530006633457,7.4359561643656065,3298
19.485375689175907,7.464867175192649,3299
19.535754904597923,7.4939534642866175,3300
19.586437731111484,7.52321504233471,3301
19.637424187342866,7.552651920090749,3302
19.68871429202939,7.582264108372671,3303
19.740308064022198,7.612051618064127,3304
19.792205522286643,7.642014460114703,3305
19.84440668589952,7.672152645538335,3306
19.89691157405224,7.702466185415123,3307
19.949720206049225,7.732955090890419,3308
20.00283260130755,7.763619373174611,3309
20.056248779358086,7.794459043543791,3310
20.109968759845927,7.825474113339994,3311
20.16399256252761,7.856664593969599,3312
20.218320207275465,7.888030496905833,3313
20.272951714073656,7.919571833686495,3314
20.32788710302056,7.951288615915326,3315
20.383126394327988,7.983180855261548,3316
20.43866960832194,8.015248563460322,3317
20.494516765440274,8.04749175231138,3318
20.550667886237413,8.07991043368176,3319
20.607122991378848,8.112504619502618,3320
20.66388210164545,8.14527432177173,3321
20.720945237930724,8.178219552551898,3322
20.778312421243182,8.211340323972323,3323
20.835983672704742,8.244636648227681,3324
20.893959013551154,8.278108537578369,3325
20.952238465131572,8.311756004350256,3326
21.01082204891055,8.34557906093584,3327
21.069709786465673,8.379577719792874,3328
21.128901699489113,8.413751993445269,3329
21.188397809786085,8.4481018944822,3330
21.248198139277584,8.482627435559689,3331
21.30830270999763,8.517328629399007,3332
21.36871154409445,8.552205488787372,3333
21.42942466383206,8.587258026578843,3334
21.490442091587102,8.622486255692511,3335
21.55176384985083,8.657890189113632,3336
21.613389961230276,8.693469839894309,3337
21.67532044844511,8.729225221151673,3338
21.737555334330384,8.765156346069476,3339
21.800094641836157,8.801263227897863,3340
21.862938394026294,8.837545879952689,3341
21.926086614079267,8.874004315615977,3342
21.989539325288547,8.910638548336138,3343
22.053296551062594,8.947448591627978,3344
22.117358314923685,8.984434459072018,3345
22.181724640510676,9.021596164316076,3346
22.246395551574654,9.058933721072771,3347
22.31137107198407,9.096447143122482,3348
22.3766512257204,9.134136444310844,3349
22.442236036881695,9.172001638550793,3350
22.508125529679816,9.210042739820974,3351
22.57431972844241,9.248259762166885,3352
22.640818657612126,9.286652719700408,3353
22.70762234174581,9.325221626599372,3354
22.774730805517283,9.363966497109132,3355
22.84214407371418,9.402887345540755,3356
22.90986217123992,9.441984186272151,3357
22.977885123113303,9.481257033747855,3358
23.046212954468533,9.520705902479023,3359
23.114845690554805,9.560330807043197,3360
23.183783356737486,9.600131762085002,3361
23.25302597849695,9.640108782315453,3362
23.322573581429737,9.680261882512637,3363
23.392426191247,9.720591077520812,3364
23.462583833776854,9.761096382251758,3365
23.53304653496202,9.801777811683426,3366
23.60381432086138,9.842635380860845,3367
23.674887217649626,9.883669104895883,3368
23.746265251617213,9.924878998967262,3369
23.817948449171574,9.966265078321234,3370
23.889936836834345,10.007827358269981,3371
23.96223044124413,10.049565854193226,3372
24.034829289154917,10.091480581537304,3373
24.10773340743885,10.133571555816767,3374
24.180942823081494,10.175838792611644,3375
24.254457563186552,10.218282307570185,3376
24.32827765497273,10.26090211640702,3377
24.40240312577609,10.303698234904552,3378
24.476834003048484,10.346670678912016,3379
24.551570314357935,10.389819464345734,3380
24.62661208738983,10.43314460718978,3381
24.701959349945728,10.4766461234953,3382
24.777612129942586,10.520324029380067,3383
24.853570455416293,10.564178341030512,3384
24.92983435451694,10.608209074699015,3385
25.006403855513174,10.652416246706384,3386
25.08327898678941,10.696799873440284,3387
25.160459776847823,10.741359971356358,3388
25.237946254305974,10.786096556976872,3389
25.31573844789998,10.831009646892529,3390
25.393836386482114,10.876099257761112,3391
25.47224009902203,10.921365406308153,3392
25.550949614605933,10.966808109326495,3393
25.62996496243779,11.01242738367696,3394
25.709286171838542,11.058223246287898,3395
25.788913272246482,11.104195714155427,3396
25.868846293216464,11.15034480434295,3397
25.9490852644223,11.196670533982555,3398
26.02963021565435,11.243172920273615,3399
26.11048117681996,11.289851980483046,3400
26.191638177945,11.336707731946198,3401
26.273101249171525,11.383740192065495,3402
26.354870420761713,11.430949378312715,3403
26.436945723092727,11.478335308226015,3404
26.51932718666106,11.525897999412464,3405
26.602014842080965,11.573637469547105,3406
26.68500872008405,11.62155373637274,3407
26.76830885152007,11.669646817700382,3408
26.851915267357327,11.717916731409487,3409
26.93582799868068,11.766363495446807,3410
27.020047076695512,11.814987127828672,3411
27.104572532722983,11.863787646638269,3412
27.189404398203976,11.91276507002789,3413
27.274542704697136,11.961919416217825,3414
27.359987483879635,12.011250703496794,3415
27.4457387675468,12.060758950221736,3416
27.531796587612888,12.110444174818252,3417
27.61816097610992,12.16030639577993,3418
27.70483196518962,12.210345631669476,3419
27.791809587121485,12.260561901117585,3420
27.879093874293936,12.310955222823615,3421
27.966684859214723,12.36152561555582,3422
28.054582574508963,12.412273098150207,3423
28.142787052922664,12.463197689512594,3424
28.2312983273196,12.514299408616775,3425
28.32011643068286,12.565578274505445,3426
28.409241396114087,12.617034306289732,3427
28.498673256834635,12.668667523149892,3428
28.588412046185596,12.720477944335297,3429
28.67845779762619,12.77246558916353,3430
28.76881054473537,12.824630477021302,3431
28.859470321212598,12.876972627364895,3432
28.950437160874696,12.929492059718346,3433
29.04171109765978,12.982188793675729,3434
29.133292165624503,13.035062848899553,3435
29.225180398946442,13.088114245122132,3436
29.317375831921293,13.14134300214399,3437
29.409878498965675,13.194749139835455,3438
29.50268843461553,13.24833267813575,3439
29.59580567352731,13.302093637053677,3440
29.689230250477188,13.356032036667148,3441
29.782962200360664,13.410147897122986,3442
29.877001558194145,13.4644412386378,3443
29.97134835911416,13.518912081497565,3444
30.06600263837734,13.573560446057584,3445
30.16096443136044,13.628386352742531,3446
30.25623377356152,13.683389822047097,3447
30.351810700597948,13.738570874534865,3448
30.447695248207623,13.793929530839005,3449
30.54388745225013,13.849465811662938,3450
30.640387348704763,13.905179737779203,3451
30.737194973672132,13.961071330030379,3452
30.83431036337295,14.01714060932839,3453
30.93173355414963,14.073387596655412,3454
31.029464582464694,14.129812313062981,3455
31.127503484901972,14.18641477967265,3456
31.225850298166968,14.243195017676246,3457
31.324505059085713,14.300153048335158,3458
31.423467804605135,14.357288892980588,3459
31.52273857179385,14.414602573013987,3460
31.62231739784257,14.472094109907303,3461
31.72220432006171,14.529763525201599,3462
31.822399375884977,14.5876108405091,3463
31.922902602866174,14.64563607751139,3464
32.02371403868198,14.70383925796099,3465
32.12483372112999,14.762220403680221,3466
32.226261688129476,14.820779536561666,3467
32.32799797772259,14.879516678568844,3468
32.430042628072,14.938431851734858,3469
32.53239567746323,14.99752507816374,3470
32.635057164303895,15.056796380030018,3471
32.73802712712332,15.11624577957847,3472
32.84130560457367,15.17587329912482,3473
32.944892635428836,15.23567896105505,3474
33.04878825858516,15.295662787825854,3475
33.15299251306227,15.355824801965088,3476
33.25750543800069,15.41616502607042,3477
33.3623270726646,15.476683482810909,3478
33.46745745644145,15.53738019492678,3479
33.57289662883961,15.598255185228066,3480
33.678644629492254,15.65930847659687,3481
33.784701498153495,15.720540091985107,3482
33.891067274702664,15.781950054416995,3483
33.997741999140004,15.843538386986545,3484
34.10472571159021,15.905305112859633,3485
34.21201845230084,15.967250255273061,3486
34.31962026164233,16.029373837534585,3487
34.42753118010836,16.09167588302312,3488
34.5357512483179,16.154156415189885,3489
34.64428050701076,16.216815457555906,3490
34.75311899705204,16.279653033714517,3491
34.86226675943008,16.342669167330207,3492
34.97172383525687,16.40586388213887,3493
35.08149026576808,16.4692372019478,3494
35.191566092324216,16.53278915063635,3495
35.30195135640787,16.59651975215438,3496
35.41264609962845,16.66042903052495,3497
35.52365036371664,16.72451700984115,3498
35.63496419052879,16.788783714268614,3499
35.74658762204606,16.853229168045043,3500
35.858520700372885,16.917853395479305,3501
35.97076346773895,16.98265642095258,3502
36.08331596649758,17.04763826891744,3503
36.19617823912813,17.11279896389921,3504
36.30935032823324,17.178138530494387,3505
36.42283227654116,17.243656993372007,3506
36.53662412690497,17.309354377273173,3507
36.650725922302236,17.375230707010843,3508
36.76513770583651,17.441286007470733,3509
36.87985952073503,17.50752030360995,3510
36.99489141035144,17.573933620458597,3511
37.11023341816423,17.640525983118845,3512
37.225885587777896,17.707297416765627,3513
37.34184796292102,17.774247946645506,3514
37.45812058744899,17.841377598078243,3515
37.574703505342384,17.90868639645592,3516
37.69159676070747,17.976174367243143,3517
37.80880039777611,18.043841535977045,3518
37.926314460906205,18.111687928267532,3519
38.044138994582454,18.17971356979771,3520
38.16227404341441,18.24791848632277,3521
38.280719652137655,18.31630270367066,3522
38.399475865615734,18.384866247743226,3523
38.51854272883628,18.453609144513933,3524
38.63792028691529,18.522531420030376,3525
38.757608585094005,18.59163310041244,3526
38.87760766874008,18.66091421185302,3527
38.997917583349576,18.73037478061911,3528
39.11853837454337,18.800014833049794,3529
39.23947008806955,18.869834395557596,3530
39.36071276980459,18.93983349462917,3531
39.48226646575022,19.01001215682346,3532
39.60413122203574,19.08037040877309,3533
39.72630708491846,19.150908277184573,3534
39.84879410078249,19.221625788837642,3535
39.97159231613916,19.29252297058547,3536
40.09470177762699,19.36359984935467,3537
40.21812253201289,19.434856452145976,3538
40.34185462619099,19.50629280603357,3539
40.465898107182596,19.57790893816507,3540
40.59025302213861,19.649704875762897,3541
40.71491941833554,19.721680646122014,3542
40.83989734317949,19.793836276612183,3543
40.96518684420492,19.86617179467729,3544
41.090787969072736,19.9386872278342,3545
41.216700765573776,20.011382603674832,3546
41.34292528162729,20.084257949865208,3547
41.469461565279715,20.1573132941448,3548
41.59630966470667,20.230548664327653,3549
41.72346962821375,20.303964088302855,3550
41.85094150423332,20.3775595940327,3551
41.978725341327745,20.451335209554518,3552
42.10682118818817,20.525290962979987,3553
42.2352290936345,20.599426882495138,3554
42.3639491066166,20.67374299636103,3555
42.49298127621235,20.748239332912636,3556
42.62232565162997,20.822915920560163,3557
42.75198228220686,20.89777278778842,3558
42.88195121740998,20.972809963157,3559
43.012232506835474,21.048027475300092,3560
43.14282620021022,21.123425352927367,3561
43.273732347389895,21.199003624822844,3562
43.40495099836053,21.274762319845806,3563
43.536482203238094,21.350701466930563,3564
43.66832601226895,21.426821095086694,3565
43.800482475829774,21.503121233399032,3566
43.93295164442684,21.579601911027222,3567
44.06573356869757,21.656263157206613,3568
44.1988282994093,21.733105001247598,3569
44.33223588746097,21.810127472536507,3570
44.465956383881036,21.887330600534476,3571
44.599989839829504,21.964714414778587,3572
44.734336306597555,22.042278944881634,3573
44.868995835606675,22.120024220531672,3574
45.00396847840953,22.197950271492466,3575
45.13925428669109,22.27605712760419,3576
45.2748533122663,22.354344818782042,3577
45.410765607082034,22.43281337501739,3578
45.546991223217084,22.511462826377777,3579
45.683530212881394,22.590293203006457,3580
45.82038262841725,22.66930453512308,3581
45.95754852229765,22.74849685302279,3582
46.095027947128735,22.827870187077576,3583
46.23282095564817,22.907424567735372,3584
46.37092760072595,22.98716002552051,3585
46.509347935364,23.067076591033494,3586
46.648082012697344,23.14717429495168,3587
46.78712988599257,23.227453168028354,3588
46.92649160864936,23.307913241093676,3589
47.06616723419931,23.388554545053953,3590
47.20615681630875,23.469377110893273,3591
47.34646040877511,23.550380969671426,3592
47.48707806552934,23.631566152525288,3593
47.62800984063552,23.71293269066858,3594
47.76925578829082,23.794480615391887,3595
47.910815962825914,23.87620995806286,3596
48.052690418705396,23.958120750126465,3597
48.194879210526175,24.040213023104062,3598
48.33738239302023,24.122486808595006,3599
48.48020002105227,24.204942138275264,3600
48.623332149620914,24.287579043898123,3601
48.76677883385984,24.370397557294847,3602
48.91054012903506,24.45339771037311,3603
49.054616090548464,24.53657953511902,3604
49.19900677393583,24.619943063595997,3605
49.343712234866054,24.703488327944306,3606
49.48873252914508,24.787215360383342,3607
49.6340677127104,24.87112419320845,3608
49.779717841637314,24.95521485879454,3609
49.92568297213349,25.03948738959293,3610
50.071963160543596,25.123941818134064,3611
50.21855846334586,25.208578177025462,3612
50.36546893715474,25.29339649895331,3613
50.512694638719374,25.378396816681565,3614
50.660235624924404,25.4635791630524,3615
50.80809195279032,25.54894357098642,3616
50.956263679473494,25.634490073482688,3617
51.10475086226536,25.720218703618244,3618
51.253553558594035,25.806129494549033,3619
51.402671826022306,25.892222479508764,3620
51.55210572225119,25.978497691810944,3621
51.701855305115615,26.064955164846392,3622
51.85192063258913,26.15159493208597,3623
52.002301762779965,26.238417027078285,3624
52.15299875393342,26.325421483451088,3625
52.30401166443261,26.412608334911695,3626
52.45534055279574,26.499977615245417,3627
52.60698547767925,26.587529358317376,3628
52.75894649787624,26.675263598071588,3629
52.91122367231606,26.763180368530744,3630
53.0638170600671,26.85127970379779,3631
53.21672672033438,26.939561638054577,3632
53.36995271246,27.02802620556208,3633
53.523495095924254,27.11667344066108,3634
53.67735393034493,27.20550337777172,3635
53.831529275478,27.294516051393934,3636
53.98602119121691,27.383711496107022,3637
54.14082973759412,27.473089746570547,3638
54.29595497477953,27.562650837523417,3639
54.451396963082445,27.652394803785036,3640
54.60715576294884,27.742321680253703,3641
54.7632314349653,27.832431501908893,3642
54.91962403985621,27.922724303809655,3643
55.0763336384846,28.013200121095082,3644
55.233360291853316,28.103858988984978,3645
55.39070406110343,28.194700942778955,3646
55.548365007516196,28.285726017857574,3647
55.706343192511135,28.376934249681195,3648
55.864638677647946,28.468325673791135,3649
56.02325152462653,28.559900325809647,3650
56.182181795285025,28.651658241438792,3651
56.34142955160256,28.743599456462036,3652
56.50099485569845,28.835724006743785,3653
56.66087776983067,28.928031928228478,3654
56.82107835639932,29.020523256942646,3655
56.98159667794356,29.113198028993068,3656
57.142432797143506,29.206056280567935,3657
57.3035867768199,29.299098047936603,3658
57.465058679934046,29.392323367449603,3659
57.62684856958866,29.48573227553909,3660
57.78895650902743,29.57932480871862,3661
57.95138256163385,29.673101003582474,3662
58.11412679093478,29.767060896807678,3663
58.27718926059649,29.861204525151766,3664
58.44057003442897,29.955531925455258,3665
58.60426917638127,30.05004313463893,3666
58.76828675054616,30.144738189706555,3667
58.93262282115818,30.23961712774376,3668
59.09727745259328,30.334679985917795,3669
59.26225070936955,30.429926801478,3670
59.42754265614808,30.52535761175624,3671
59.59315335773167,30.620972454166246,3672
59.75908287906693,30.71677136620473,3673
59.92533128524143,30.812754385449804,3674
60.09189864148687,30.908921549562805,3675
60.258785013177544,31.00527289628738,3676
60.42599046583146,31.10180846345016,3677
60.59351506510843,31.198528288959626,3678
60.76135887681277,31.29543241080772,3679
60.92952196689296,31.392520867069592,3680
61.098004401439646,31.489793695902474,3681
61.26680624668799,31.587250935547047,3682
61.43592756901692,31.68489262432698,3683
61.60536843495028,31.78271880064962,3684
61.775128911154475,31.880729503004613,3685
61.94520906444164,31.978924769965744,3686
62.11560896176883,32.07730464019047,3687
62.28632867023525,32.17586915241832,3688
62.45736825708782,32.274618345474096,3689
62.62872778971602,32.37355225826491,3690
62.80040733565619,32.472670929782666,3691
62.972406962588856,32.57197439910252,3692
63.14472673833984,32.671462705383504,3693
63.317366730881076,32.771135887869015,3694
63.490327008329025,32.87099398588588,3695
63.66360763894706,32.97103703884575,3696
63.83720869114427,33.071265086244416,3697
64.01113023347463,33.17167816766131,3698
64.18537233463988,33.272276322761165,3699
64.35993506348657,33.37305959129235,3700
64.53481848900867,33.4740280130883,3701
64.71002268034692,33.575181628067256,3702
64.88554770678792,33.676520476231566,3703
65.06139363776617,33.7780445976691,3704
65.23756054286206,33.87975403255183,3705
65.41404849180432,33.98164882113747,3706
65.59085755446824,34.08372900376829,3707
65.76798780087682,34.18599462087185,3708
65.94543930120028,34.288445712960744,3709
66.12321212575776,34.3910823206335,3710
66.3013063450149,34.49390448457323,3711
66.47972202958692,34.596912245549454,3712
66.65845925023487,34.70010564441583,3713
66.83751807787095,34.803484722113296,3714
67.01689858355428,34.90704951966764,3715
67.19660083849243,35.010800078190336,3716
67.37662491404265,35.114736438879284,3717
67.55697088171107,35.21885864301831,3718
67.73763881315182,35.323166731976734,3719
67.91862878016957,35.427660747210766,3720
68.0999408547174,35.532340730262284,3721
68.28157510889885,35.63720672276006,3722
68.46353161496631,35.74225876641881,3723
68.64581044532302,35.84749690304031,3724
68.82841167252107,35.9529211745123,3725
69.01133536926343,36.0585316228096,3726
69.19458160840344,36.164328289993904,3727
69.37815046294452,36.2703112182135,3728
69.56204200604057,36.37648044970356,3729
69.74625631099741,36.482836026787005,3730
69.93079345127023,36.58937799187295,3731
70.11565350046577,36.69610638745803,3732
70.3008365323432,36.80302125612688,3733
70.48634262081093,36.91012264055031,3734
70.6721718399314,37.01741058348804,3735
70.85832426391664,37.12488512778617,3736
71.04479996713196,37.23254631637926,3737
71.23159902409304,37.34039419228875,3738
71.41872150946995,37.448428798625166,3739
71.60616749808362,37.55665017858615,3740
71.79393706490777,37.665058375457555,3741
71.98203028506853,37.77365343261322,3742
72.17044723384561,37.88243539351567,3743
72.35918798667075,37.9914043017152,3744
72.54825261912967,38.100560200850985,3745
72.73764120696052,38.20990313465021,3746
72.92735382605579,38.3194331469292,3747
73.11739055246079,38.429150281592484,3748
73.30775146237522,38.53905458263372,3749
73.49843663215277,38.649146094135475,3750
73.6894461383003,38.759424860268766,3751
73.88078005748022,38.86989092529442,3752
74.0724384665082,38.98054433356172,3753
74.26442144235503,39.091385129509504,3754
74.45672906214668,39.20241335766624,3755
74.64936140316345,39.31362906264948,3756
74.8423185428405,39.42503228916618,3757
75.03560055876889,39.53662308201329,3758
75.22920752869524,39.64840148607761,3759
75.42313953052056,39.76036754633505,3760
75.61739664230261,39.872521307852004,3761
75.81197894225548,39.98486281578516,3762
76.00688650874764,40.09739211538033,3763
76.2021194203059,40.21010925197471,3764
76.39767775561182,40.32301427099487,3765
76.59356159350449,40.43610721795833,3766
76.78977101297937,40.549388138472864,3767
76.98630609318901,40.66285707823699,3768
77.18316691344276,40.77651408303969,3769
77.38035355320784,40.89035919876115,3770
77.57786609210825,41.004392471372036,3771
77.7757046099255,41.11861394693397,3772
77.97386918660021,41.23302367160043,3773
78.17235990222936,41.34762169161515,3774
78.371176837069,41.462408053313744,3775
78.57032007153275,41.57738280312276,3776
78.76978968619369,41.69254598756083,3777
78.96958576178247,41.807897653237546,3778
79.16970837918959,41.92343784685481,3779
79.3701576194635,42.0391666152057,3780
79.57093356381296,42.15508400517582,3781
79.77203629360537,42.27119006374244,3782
79.9734658903673,42.38748483797465,3783
80.17522243578554,42.5039683750341,3784
80.37730601170728,42.62064072217498,3785
80.5797167001387,42.73750192674334,3786
80.7824545832471,42.85455203617823,3787
80.98551974335928,42.971791098010755,3788
81.1889122629635,43.08921915986529,3789
81.39263222470831,43.20683626945871,3790
81.59667971140291,43.32464247460069,3791
81.80105480601884,43.44263782319455,3792
82.00575759168746,43.56082236323596,3793
82.21078815170276,43.679196142814455,3794
82.41614656951984,43.79775921011261,3795
82.62183292875571,43.916511613406406,3796
82.82784731318915,44.035453401065304,3797
83.03418980676241,44.15458462155311,3798
83.24086049357808,44.273905323426185,3799
83.44785945790329,44.39341555533591,3800
83.65518678416629,44.513115366026696,3801
83.86284255695989,44.63300480433794,3802
84.07082686103888,44.75308391920256,3803
84.27913978132176,44.873352759648,3804
84.4877814028909,44.99381137479632,3805
84.69675181099095,45.114459813863256,3806
84.90605109103274,45.235298126160494,3807
85.11567932858935,45.35632636109339,3808
85.32563660939846,45.477544568162344,3809
85.5359230193624,45.59895279696281,3810
85.74653864454888,45.720551097185734,3811
85.95748357118907,45.842339518616406,3812
86.16875788567995,45.96431811113585,3813
86.38036167458344,46.086486924720376,3814
86.59229502462696,46.20884600944176,3815
86.80455802270367,46.33139541546752,3816
87.01715075587177,46.454135193060445,3817
87.23007331135719,46.577065392580174,3818
87.44332577655013,46.70018606448117,3819
87.65690823900775,46.82349725931431,3820
87.8708207864542,46.94699902772684,3821
88.08506350677942,47.07069142046177,3822
88.2996364880415,47.19457448835919,3823
88.51453981846515,47.31864828235535,3824
88.72977358644204,47.442912853482916,3825
88.94533788053201,47.56736825287166,3826
89.16123278946148,47.692014531747496,3827
89.3774584021258,47.81685174143392,3828
89.59401480758896,47.94187993335172,3829
89.81090209508181,48.0670991590181,3830
90.02812035400424,48.19250947004779,3831
90.24566967392585,48.31811091815353,3832
90.46355014458362,48.44390355514471,3833
90.68176185588385,48.569887432928454,3834
90.90030489790377,48.6960626035106,3835
91.11917936088841,48.822429118993824,3836
91.33838533525292,48.94898703157904,3837
91.55792291158292,49.075736393565606,3838
91.77779218063307,49.20267725735042,3839
91.99799323332965,49.329809675429544,3840
92.21852616076876,49.45713370039699,3841
92.43939105421694,49.58464938494526,3842
92.66058800511175,49.71235678186551,3843
92.88211710506312,49.840255944048515,3844
93.10397844585003,49.96834692448257,3845
93.32617211942514,50.096629776256236,3846
93.54869821791192,50.22510455255677,3847
93.77155683360607,50.3537713066708,3848
93.99474805897492,50.482630091984056,3849
94.21827198665835,50.61168096198189,3850
94.44212870946942,50.740923970249675,3851
94.66631832039343,50.870359170472156,3852
94.89084091258806,50.99998661643366,3853
95.11569657938628,51.129806362019714,3854
95.34088541429242,51.25981846121473,3855
95.56640751098482,51.39002296810362,3856
95.79226296331629,51.520419936872045,3857
96.01845186531372,51.651009421806144,3858
96.24497431117729,51.7817914772921,3859
96.47183039528281,51.912766157817515,3860
96.69902021217982,52.04393351797025,3861
96.92654385659338,52.175293612439596,3862
97.15440142342356,52.306846496015766,3863
97.38259300774561,52.43859222359018,3864
97.61111870481076,52.570530850155876,3865
97.8399786100452,52.70266243080686,3866
98.06917281905149,52.83498702073899,3867
98.29870142760905,52.967504675250225,3868
98.52856453167212,53.100215449739466,3869
98.75876222737338,53.23311939970862,3870
98.98929461102156,53.36621658076124,3871
99.22016177910214,53.499507048602936,3872
99.45136382827832,53.632990859041904,3873
99.68290085539041,53.766668067988626,3874
99.91477295745682,53.90053873145638,3875
100.14698023167432,54.03460290556143,3876
100.37952277541689,54.168860646522354,3877
100.61240068623735,54.303312010660974,3878
100.84561406186765,54.43795705440255,3879
101.07916300021739,54.5727958342749,3880
101.31304759937657,54.70782840690996,3881
101.54726795761354,54.84305482904269,3882
101.78182417337624,54.978475157511724,3883
102.01671634529339,55.11408944926004,3884
102.2519445721721,55.249897761333656,3885
102.48750895300108,55.38590015088336,3886
102.72340958694815,55.52209667516343,3887
102.95964657336316,55.658487391533185,3888
103.19622001177586,55.795072357455844,3889
103.43313000189758,55.931851630499445,3890
103.67037664362047,56.0688252683364,3891
103.90796003701891,56.205993328744384,3892
104.14588028234857,56.34335586960567,3893
104.38413748004774,56.480912948908035,3894
104.6227317307359,56.618664624743836,3895
104.8616631352165,56.756610955311615,3896
105.10093179447449,56.89475199891475,3897
105.34053780967795,57.033087813962325,3898
105.58048128217928,57.171618458969846,3899
105.82076231351243,57.31034399255764,3900
106.06138100539647,57.44926447345289,3901
106.30233745973433,57.58837996048897,3902
106.54363177861214,57.72769051260498,3903
106.78526406430106,57.86719618884688,3904
107.02723441925738,58.006897048367506,3905
107.26954294612054,58.14679315042541,3906
107.51218974771697,58.28688455438716,3907
107.75517492705751,58.427171319725716,3908
107.99849858733805,58.567653506020925,3909
108.24216083194148,58.70833117296061,3910
108.48616176443628,58.84920438033972,3911
108.73050148857678,58.99027318806049,3912
108.97518010830439,59.13153765613318,3913
109.22019772774675,59.27299784467559,3914
109.46555445121902,59.41465381391374,3915
109.71125038322336,59.55650562418167,3916
109.95728562844985,59.698553335921865,3917
110.2036602917756,59.84079700968481,3918
110.45037447826601,59.983236706129695,3919
110.69742829317542,60.12587248602482,3920
110.94482184194572,60.26870441024672,3921
111.19255523020823,60.41173253978132,3922
111.44062856378244,60.554956935723204,3923
111.68904194867773,60.69837765927656,3924
111.93779549109286,60.84199477175494,3925
112.18688929741649,60.985808334581485,3926
112.43632347422664,61.129818409288724,3927
112.68609812829195,61.2740250575192,3928
112.93621336657208,61.41842834102575,3929
113.18666929621654,61.56302832167083,3930
113.43746602456616,61.707825061427336,3931
113.68860365915361,61.85281862237896,3932
113.94008230770183,61.99800906671918,3933
114.19190207812662,62.14339645675288,3934
114.44406307853527,62.288980854895485,3935
114.69656541722799,62.43476232367379,3936
114.94940920269602,62.58074092572489,3937
115.20259454362557,62.726916723798425,3938
115.45612154889375,62.873289780754305,3939
115.70999032757237,63.01986015956477,3940
115.96420098892568,63.16662792331324,3941
116.21875364241333,63.313593135195916,3942
116.47364839768758,63.46075585852019,3943
116.72888536459598,63.6081161567062,3944
116.98446465317986,63.75567409328599,3945
117.24038637367585,63.90342973190437,3946
117.49665063651597,64.0513831363189,3947
117.75325755232754,64.19953437039997,3948
118.01020723193324,64.3478834981307,3949
118.26749978635146,64.49643058360722,3950
118.52513532679751,64.64517569103937,3951
118.78311396468243,64.79411888474996,3952
119.04143581161497,64.943260229176,3953
119.30010097939959,65.09259978886743,3954
119.55910958003886,65.24213762848862,3955
119.81846172573265,65.3918738128178,3956
120.0781575288785,65.54180840674739,3957
120.33819710207251,65.69194147528438,3958
120.59858055810881,65.84227308355014,3959
120.85930800997923,65.99280329678017,3960
121.12037957087648,66.14353218032592,3961
121.38179535419056,66.29445979965277,3962
121.64355547351192,66.44558622034187,3963
121.90566004263033,66.59691150808933,3964
122.16810917553556,66.74843572870685,3965
122.43090298641783,66.90015894812181,3966
122.6940415896679,67.05208123237736,3967
122.95752509987733,67.20420264763258,3968
123.2213536318381,67.35652326016232,3969
123.48552730054465,67.50904313635823,3970
123.75004622119187,67.66176234272777,3971
124.0149105091775,67.81468094589546,3972
124.28012028010127,67.96779901260247,3973
124.54567564976537,68.12111660970682,3974
124.81157673417516,68.27463380418388,3975
125.07782364953727,68.42835066312519,3976
125.34441651226393,68.582267253741,3977
125.61135543897012,68.73638364335864,3978
125.87864054647409,68.89069989942277,3979
126.14627195179887,69.04521608949626,3980
126.41424977217227,69.19993228126027,3981
126.68257412502649,69.3548485425139,3982
126.95124512799853,69.50996494117454,3983
127.22026289893094,69.66528154527825,3984
127.48962755587192,69.82079842297973,3985
127.7593392170755,69.97651564255268,3986
128.02939800100222,70.13243327238989,3987
128.2998040263189,70.28855138100329,3988
128.57055741189876,70.44487003702399,3989
128.84165827682253,70.60138930920289,3990
129.1131067403789,70.75810926641097,3991
129.38490292206254,70.9150299776381,3992
129.65704694157762,71.07215151199513,3993
129.92953891883585,71.22947393871273,3994
130.20237897395768,71.38699732714208,3995
130.47556722727265,71.54472174675509,3996
130.7491037993183,71.70264726714373,3997
131.02298881084397,71.86077395802228,3998
131.29722238280584,72.01910188922443,3999
131.5718046363723,72.17763113070636,4000
131.84673569292084,72.33636175254505,4001
132.1220156740405,72.49529382493954,4002
132.39764470153023,72.65442741821008,4003
132.67362289740157,72.81376260279967,4004
132.949950383876,72.97329944927255,4005
133.2266272833881,73.13303802831591,4006
133.5036537185847,73.29297841073954,4007
133.78102981232368,73.45312066747509,4008
134.05875568767718,73.61346486957788,4009
134.33683146792927,73.7740110882256,4010
